cod_com,den_com,sigla,cod_prov,den_prov,cod_reg,den_reg,pop
52013,Gaiole in Chianti,SI,52,Siena,9,Toscana,2618
52015,Montepulciano,SI,52,Siena,9,Toscana,13664
52016,Monteriggioni,SI,52,Siena,9,Toscana,10029
52017,Monteroni d'Arbia,SI,52,Siena,9,Toscana,8986
52018,Monticiano,SI,52,Siena,9,Toscana,1503
52019,Murlo,SI,52,Siena,9,Toscana,2394
52020,Piancastagnaio,SI,52,Siena,9,Toscana,4094
52021,Pienza,SI,52,Siena,9,Toscana,2056
52022,Poggibonsi,SI,52,Siena,9,Toscana,28763
52023,Radda in Chianti,SI,52,Siena,9,Toscana,1521
52024,Radicofani,SI,52,Siena,9,Toscana,1085
52025,Radicondoli,SI,52,Siena,9,Toscana,916
52026,Rapolano Terme,SI,52,Siena,9,Toscana,5298
52027,San Casciano dei Bagni,SI,52,Siena,9,Toscana,1577
52028,San Gimignano,SI,52,Siena,9,Toscana,7596
52030,San Quirico d'Orcia,SI,52,Siena,9,Toscana,2623
52031,Sarteano,SI,52,Siena,9,Toscana,4606
52032,Siena,SI,52,Siena,9,Toscana,54308
52033,Sinalunga,SI,52,Siena,9,Toscana,12435
52034,Sovicille,SI,52,Siena,9,Toscana,9905
52035,Torrita di Siena,SI,52,Siena,9,Toscana,7096
52036,Trequanda,SI,52,Siena,9,Toscana,1220
52037,Montalcino,SI,52,Siena,9,Toscana,5728
53001,Arcidosso,GR,53,Grosseto,9,Toscana,4269
53002,Campagnatico,GR,53,Grosseto,9,Toscana,2344
53003,Capalbio,GR,53,Grosseto,9,Toscana,3885
53004,Castel del Piano,GR,53,Grosseto,9,Toscana,4802
53005,Castell'Azzara,GR,53,Grosseto,9,Toscana,1406
53006,Castiglione della Pescaia,GR,53,Grosseto,9,Toscana,7116
53007,Cinigiano,GR,53,Grosseto,9,Toscana,2448
53008,Civitella Paganico,GR,53,Grosseto,9,Toscana,3048
53009,Follonica,GR,53,Grosseto,9,Toscana,21249
53010,Gavorrano,GR,53,Grosseto,9,Toscana,8430
53011,Grosseto,GR,53,Grosseto,9,Toscana,81912
53012,Isola del Giglio,GR,53,Grosseto,9,Toscana,1371
53013,Magliano in Toscana,GR,53,Grosseto,9,Toscana,3397
53014,Manciano,GR,53,Grosseto,9,Toscana,7192
53015,Massa Marittima,GR,53,Grosseto,9,Toscana,8281
53016,Monte Argentario,GR,53,Grosseto,9,Toscana,11971
53017,Montieri,GR,53,Grosseto,9,Toscana,1154
53018,Orbetello,GR,53,Grosseto,9,Toscana,14640
53019,Pitigliano,GR,53,Grosseto,9,Toscana,3746
53020,Roccalbegna,GR,53,Grosseto,9,Toscana,950
53021,Roccastrada,GR,53,Grosseto,9,Toscana,8879
53022,Santa Fiora,GR,53,Grosseto,9,Toscana,2504
53023,Scansano,GR,53,Grosseto,9,Toscana,4324
53024,Scarlino,GR,53,Grosseto,9,Toscana,3880
53025,Seggiano,GR,53,Grosseto,9,Toscana,987
53026,Sorano,GR,53,Grosseto,9,Toscana,3206
53027,Monterotondo Marittimo,GR,53,Grosseto,9,Toscana,1293
53028,Semproniano,GR,53,Grosseto,9,Toscana,1006
54001,Assisi,PG,54,Perugia,10,Umbria,27952
54002,Bastia Umbra,PG,54,Perugia,10,Umbria,21472
54003,Bettona,PG,54,Perugia,10,Umbria,4260
54004,Bevagna,PG,54,Perugia,10,Umbria,4902
54005,Campello sul Clitunno,PG,54,Perugia,10,Umbria,2371
54006,Cannara,PG,54,Perugia,10,Umbria,4248
54007,Cascia,PG,54,Perugia,10,Umbria,3063
54008,Castel Ritaldi,PG,54,Perugia,10,Umbria,3149
54009,Castiglione del Lago,PG,54,Perugia,10,Umbria,14771
54010,Cerreto di Spoleto,PG,54,Perugia,10,Umbria,1010
54011,Citerna,PG,54,Perugia,10,Umbria,3428
54012,Città della Pieve,PG,54,Perugia,10,Umbria,7663
54013,Città di Castello,PG,54,Perugia,10,Umbria,38650
54014,Collazzone,PG,54,Perugia,10,Umbria,3381
54015,Corciano,PG,54,Perugia,10,Umbria,21196
54016,Costacciaro,PG,54,Perugia,10,Umbria,1139
54017,Deruta,PG,54,Perugia,10,Umbria,9413
54018,Foligno,PG,54,Perugia,10,Umbria,55609
54019,Fossato di Vico,PG,54,Perugia,10,Umbria,2654
54020,Fratta Todina,PG,54,Perugia,10,Umbria,1817
54021,Giano dell'Umbria,PG,54,Perugia,10,Umbria,3766
54022,Gualdo Cattaneo,PG,54,Perugia,10,Umbria,5789
54023,Gualdo Tadino,PG,54,Perugia,10,Umbria,14614
54024,Gubbio,PG,54,Perugia,10,Umbria,31516
54025,Lisciano Niccone,PG,54,Perugia,10,Umbria,593
54026,Magione,PG,54,Perugia,10,Umbria,14778
54027,Marsciano,PG,54,Perugia,10,Umbria,18089
54028,Massa Martana,PG,54,Perugia,10,Umbria,3668
54029,Monte Castello di Vibio,PG,54,Perugia,10,Umbria,1495
54030,Montefalco,PG,54,Perugia,10,Umbria,5483
54031,Monteleone di Spoleto,PG,54,Perugia,10,Umbria,580
54032,Monte Santa Maria Tiberina,PG,54,Perugia,10,Umbria,1127
54033,Montone,PG,54,Perugia,10,Umbria,1604
54034,Nocera Umbra,PG,54,Perugia,10,Umbria,5619
54035,Norcia,PG,54,Perugia,10,Umbria,4724
54036,Paciano,PG,54,Perugia,10,Umbria,968
54037,Panicale,PG,54,Perugia,10,Umbria,5497
54038,Passignano sul Trasimeno,PG,54,Perugia,10,Umbria,5509
54039,Perugia,PG,54,Perugia,10,Umbria,164880
54040,Piegaro,PG,54,Perugia,10,Umbria,3521
54041,Pietralunga,PG,54,Perugia,10,Umbria,2010
54042,Poggiodomo,PG,54,Perugia,10,Umbria,94
54043,Preci,PG,54,Perugia,10,Umbria,706
54044,San Giustino,PG,54,Perugia,10,Umbria,10988
54045,Sant'Anatolia di Narco,PG,54,Perugia,10,Umbria,543
54046,Scheggia e Pascelupo,PG,54,Perugia,10,Umbria,1345
54047,Scheggino,PG,54,Perugia,10,Umbria,462
54048,Sellano,PG,54,Perugia,10,Umbria,1037
54049,Sigillo,PG,54,Perugia,10,Umbria,2314
54050,Spello,PG,54,Perugia,10,Umbria,8434
54051,Spoleto,PG,54,Perugia,10,Umbria,37389
54052,Todi,PG,54,Perugia,10,Umbria,15614
54053,Torgiano,PG,54,Perugia,10,Umbria,6461
54054,Trevi,PG,54,Perugia,10,Umbria,8243
54055,Tuoro sul Trasimeno,PG,54,Perugia,10,Umbria,3784
54056,Umbertide,PG,54,Perugia,10,Umbria,16398
54057,Valfabbrica,PG,54,Perugia,10,Umbria,3253
54058,Vallo di Nera,PG,54,Perugia,10,Umbria,356
54059,Valtopina,PG,54,Perugia,10,Umbria,1311
55001,Acquasparta,TR,55,Terni,10,Umbria,4570
55002,Allerona,TR,55,Terni,10,Umbria,1724
55003,Alviano,TR,55,Terni,10,Umbria,1433
55004,Amelia,TR,55,Terni,10,Umbria,11482
55005,Arrone,TR,55,Terni,10,Umbria,2696
55006,Attigliano,TR,55,Terni,10,Umbria,1998
55007,Baschi,TR,55,Terni,10,Umbria,2679
55008,Calvi dell'Umbria,TR,55,Terni,10,Umbria,1740
55009,Castel Giorgio,TR,55,Terni,10,Umbria,2095
55010,Castel Viscardo,TR,55,Terni,10,Umbria,2812
55011,Fabro,TR,55,Terni,10,Umbria,2715
55012,Ferentillo,TR,55,Terni,10,Umbria,1833
55013,Ficulle,TR,55,Terni,10,Umbria,1606
55014,Giove,TR,55,Terni,10,Umbria,1865
55015,Guardea,TR,55,Terni,10,Umbria,1775
55016,Lugnano in Teverina,TR,55,Terni,10,Umbria,1430
55017,Montecastrilli,TR,55,Terni,10,Umbria,4907
55018,Montecchio,TR,55,Terni,10,Umbria,1596
55019,Montefranco,TR,55,Terni,10,Umbria,1282
55020,Montegabbione,TR,55,Terni,10,Umbria,1146
55021,Monteleone d'Orvieto,TR,55,Terni,10,Umbria,1383
55022,Narni,TR,55,Terni,10,Umbria,18691
55023,Orvieto,TR,55,Terni,10,Umbria,20272
55024,Otricoli,TR,55,Terni,10,Umbria,1790
55025,Parrano,TR,55,Terni,10,Umbria,487
55026,Penna in Teverina,TR,55,Terni,10,Umbria,1061
55027,Polino,TR,55,Terni,10,Umbria,223
55028,Porano,TR,55,Terni,10,Umbria,1909
55029,San Gemini,TR,55,Terni,10,Umbria,4888
55030,San Venanzo,TR,55,Terni,10,Umbria,2202
55031,Stroncone,TR,55,Terni,10,Umbria,4734
55032,Terni,TR,55,Terni,10,Umbria,110003
55033,Avigliano Umbro,TR,55,Terni,10,Umbria,2428
56001,Acquapendente,VT,56,Viterbo,12,Lazio,5369
56002,Arlena di Castro,VT,56,Viterbo,12,Lazio,817
56003,Bagnoregio,VT,56,Viterbo,12,Lazio,3492
56004,Barbarano Romano,VT,56,Viterbo,12,Lazio,1016
56005,Bassano Romano,VT,56,Viterbo,12,Lazio,4583
56006,Bassano in Teverina,VT,56,Viterbo,12,Lazio,1258
56007,Blera,VT,56,Viterbo,12,Lazio,3059
56008,Bolsena,VT,56,Viterbo,12,Lazio,3832
56009,Bomarzo,VT,56,Viterbo,12,Lazio,1695
56010,Calcata,VT,56,Viterbo,12,Lazio,892
56011,Canepina,VT,56,Viterbo,12,Lazio,2984
56012,Canino,VT,56,Viterbo,12,Lazio,5206
56013,Capodimonte,VT,56,Viterbo,12,Lazio,1671
56014,Capranica,VT,56,Viterbo,12,Lazio,6448
56015,Caprarola,VT,56,Viterbo,12,Lazio,5261
56016,Carbognano,VT,56,Viterbo,12,Lazio,1912
56017,Castel Sant'Elia,VT,56,Viterbo,12,Lazio,2498
56018,Castiglione in Teverina,VT,56,Viterbo,12,Lazio,2292
56019,Celleno,VT,56,Viterbo,12,Lazio,1293
56020,Cellere,VT,56,Viterbo,12,Lazio,1094
56021,Civita Castellana,VT,56,Viterbo,12,Lazio,15614
56022,Civitella d'Agliano,VT,56,Viterbo,12,Lazio,1540
56023,Corchiano,VT,56,Viterbo,12,Lazio,3582
56024,Fabrica di Roma,VT,56,Viterbo,12,Lazio,8113
56025,Faleria,VT,56,Viterbo,12,Lazio,2043
56026,Farnese,VT,56,Viterbo,12,Lazio,1420
56027,Gallese,VT,56,Viterbo,12,Lazio,2699
56028,Gradoli,VT,56,Viterbo,12,Lazio,1285
56029,Graffignano,VT,56,Viterbo,12,Lazio,2199
56030,Grotte di Castro,VT,56,Viterbo,12,Lazio,2515
56031,Ischia di Castro,VT,56,Viterbo,12,Lazio,2215
56032,Latera,VT,56,Viterbo,12,Lazio,795
56033,Lubriano,VT,56,Viterbo,12,Lazio,889
56034,Marta,VT,56,Viterbo,12,Lazio,3326
56035,Montalto di Castro,VT,56,Viterbo,12,Lazio,8785
56036,Montefiascone,VT,56,Viterbo,12,Lazio,13053
56037,Monte Romano,VT,56,Viterbo,12,Lazio,1928
56038,Monterosi,VT,56,Viterbo,12,Lazio,4574
56039,Nepi,VT,56,Viterbo,12,Lazio,8963
56040,Onano,VT,56,Viterbo,12,Lazio,971
56041,Oriolo Romano,VT,56,Viterbo,12,Lazio,3690
56042,Orte,VT,56,Viterbo,12,Lazio,9216
56043,Piansano,VT,56,Viterbo,12,Lazio,1968
56044,Proceno,VT,56,Viterbo,12,Lazio,529
56045,Ronciglione,VT,56,Viterbo,12,Lazio,8331
56046,Villa San Giovanni in Tuscia,VT,56,Viterbo,12,Lazio,1237
56047,San Lorenzo Nuovo,VT,56,Viterbo,12,Lazio,2032
56048,Soriano nel Cimino,VT,56,Viterbo,12,Lazio,8011
56049,Sutri,VT,56,Viterbo,12,Lazio,6482
56050,Tarquinia,VT,56,Viterbo,12,Lazio,16148
56051,Tessennano,VT,56,Viterbo,12,Lazio,306
56052,Tuscania,VT,56,Viterbo,12,Lazio,8260
56053,Valentano,VT,56,Viterbo,12,Lazio,2795
56054,Vallerano,VT,56,Viterbo,12,Lazio,2480
56055,Vasanello,VT,56,Viterbo,12,Lazio,3914
56056,Vejano,VT,56,Viterbo,12,Lazio,2187
56057,Vetralla,VT,56,Viterbo,12,Lazio,13525
56058,Vignanello,VT,56,Viterbo,12,Lazio,4385
56059,Viterbo,VT,56,Viterbo,12,Lazio,65911
56060,Vitorchiano,VT,56,Viterbo,12,Lazio,5207
57001,Accumoli,RI,57,Rieti,12,Lazio,576
57002,Amatrice,RI,57,Rieti,12,Lazio,2358
57003,Antrodoco,RI,57,Rieti,12,Lazio,2421
57004,Ascrea,RI,57,Rieti,12,Lazio,216
57005,Belmonte in Sabina,RI,57,Rieti,12,Lazio,638
57006,Borbona,RI,57,Rieti,12,Lazio,602
57007,Borgorose,RI,57,Rieti,12,Lazio,4340
57008,Borgo Velino,RI,57,Rieti,12,Lazio,940
57009,Cantalice,RI,57,Rieti,12,Lazio,2543
57010,Cantalupo in Sabina,RI,57,Rieti,12,Lazio,1639
57011,Casaprota,RI,57,Rieti,12,Lazio,698
57012,Casperia,RI,57,Rieti,12,Lazio,1208
57013,Castel di Tora,RI,57,Rieti,12,Lazio,267
57014,Castelnuovo di Farfa,RI,57,Rieti,12,Lazio,1032
57015,Castel Sant'Angelo,RI,57,Rieti,12,Lazio,1247
57016,Cittaducale,RI,57,Rieti,12,Lazio,6595
57017,Cittareale,RI,57,Rieti,12,Lazio,423
57018,Collalto Sabino,RI,57,Rieti,12,Lazio,390
57019,Colle di Tora,RI,57,Rieti,12,Lazio,354
57020,Collegiove,RI,57,Rieti,12,Lazio,143
57021,Collevecchio,RI,57,Rieti,12,Lazio,1495
57022,Colli sul Velino,RI,57,Rieti,12,Lazio,474
57023,Concerviano,RI,57,Rieti,12,Lazio,270
57024,Configni,RI,57,Rieti,12,Lazio,561
57025,Contigliano,RI,57,Rieti,12,Lazio,3807
57026,Cottanello,RI,57,Rieti,12,Lazio,527
57027,Fara in Sabina,RI,57,Rieti,12,Lazio,13530
57028,Fiamignano,RI,57,Rieti,12,Lazio,1241
57029,Forano,RI,57,Rieti,12,Lazio,3067
57030,Frasso Sabino,RI,57,Rieti,12,Lazio,715
57031,Greccio,RI,57,Rieti,12,Lazio,1507
57032,Labro,RI,57,Rieti,12,Lazio,361
57033,Leonessa,RI,57,Rieti,12,Lazio,2209
57034,Longone Sabino,RI,57,Rieti,12,Lazio,552
57035,Magliano Sabina,RI,57,Rieti,12,Lazio,3610
57036,Marcetelli,RI,57,Rieti,12,Lazio,69
57037,Micigliano,RI,57,Rieti,12,Lazio,113
57038,Mompeo,RI,57,Rieti,12,Lazio,478
57039,Montasola,RI,57,Rieti,12,Lazio,383
57040,Montebuono,RI,57,Rieti,12,Lazio,859
57041,Monteleone Sabino,RI,57,Rieti,12,Lazio,1187
57042,Montenero Sabino,RI,57,Rieti,12,Lazio,277
57043,Monte San Giovanni in Sabina,RI,57,Rieti,12,Lazio,656
57044,Montopoli di Sabina,RI,57,Rieti,12,Lazio,4108
57045,Morro Reatino,RI,57,Rieti,12,Lazio,351
57046,Nespolo,RI,57,Rieti,12,Lazio,196
57047,Orvinio,RI,57,Rieti,12,Lazio,391
57048,Paganico Sabino,RI,57,Rieti,12,Lazio,154
57049,Pescorocchiano,RI,57,Rieti,12,Lazio,1951
57050,Petrella Salto,RI,57,Rieti,12,Lazio,1082
57051,Poggio Bustone,RI,57,Rieti,12,Lazio,1959
57052,Poggio Catino,RI,57,Rieti,12,Lazio,1261
57053,Poggio Mirteto,RI,57,Rieti,12,Lazio,6195
57054,Poggio Moiano,RI,57,Rieti,12,Lazio,2774
57055,Poggio Nativo,RI,57,Rieti,12,Lazio,2510
57056,Poggio San Lorenzo,RI,57,Rieti,12,Lazio,509
57057,Posta,RI,57,Rieti,12,Lazio,602
57058,Pozzaglia Sabina,RI,57,Rieti,12,Lazio,314
57059,Rieti,RI,57,Rieti,12,Lazio,46604
57060,Rivodutri,RI,57,Rieti,12,Lazio,1165
57061,Roccantica,RI,57,Rieti,12,Lazio,536
57062,Rocca Sinibalda,RI,57,Rieti,12,Lazio,772
57063,Salisano,RI,57,Rieti,12,Lazio,510
57064,Scandriglia,RI,57,Rieti,12,Lazio,3047
57065,Selci,RI,57,Rieti,12,Lazio,1069
57066,Stimigliano,RI,57,Rieti,12,Lazio,2277
57067,Tarano,RI,57,Rieti,12,Lazio,1389
57068,Toffia,RI,57,Rieti,12,Lazio,1038
57069,Torricella in Sabina,RI,57,Rieti,12,Lazio,1327
57070,Torri in Sabina,RI,57,Rieti,12,Lazio,1211
57071,Turania,RI,57,Rieti,12,Lazio,221
57072,Vacone,RI,57,Rieti,12,Lazio,225
57073,Varco Sabino,RI,57,Rieti,12,Lazio,171
58001,Affile,RM,58,Roma,12,Lazio,1464
58002,Agosta,RM,58,Roma,12,Lazio,1717
58003,Albano Laziale,RM,58,Roma,12,Lazio,39611
58004,Allumiere,RM,58,Roma,12,Lazio,3879
58005,Anguillara Sabazia,RM,58,Roma,12,Lazio,19112
58006,Anticoli Corrado,RM,58,Roma,12,Lazio,841
58007,Anzio,RM,58,Roma,12,Lazio,52335
58008,Arcinazzo Romano,RM,58,Roma,12,Lazio,1277
58009,Ariccia,RM,58,Roma,12,Lazio,18187
58010,Arsoli,RM,58,Roma,12,Lazio,1441
58011,Artena,RM,58,Roma,12,Lazio,13762
58012,Bellegra,RM,58,Roma,12,Lazio,2768
58013,Bracciano,RM,58,Roma,12,Lazio,18890
58014,Camerata Nuova,RM,58,Roma,12,Lazio,418
58015,Campagnano di Roma,RM,58,Roma,12,Lazio,11215
58016,Canale Monterano,RM,58,Roma,12,Lazio,4130
58017,Canterano,RM,58,Roma,12,Lazio,340
58018,Capena,RM,58,Roma,12,Lazio,10644
58019,Capranica Prenestina,RM,58,Roma,12,Lazio,315
58020,Carpineto Romano,RM,58,Roma,12,Lazio,4226
58021,Casape,RM,58,Roma,12,Lazio,668
58022,Castel Gandolfo,RM,58,Roma,12,Lazio,8722
58023,Castel Madama,RM,58,Roma,12,Lazio,7156
58024,Castelnuovo di Porto,RM,58,Roma,12,Lazio,8281
58025,Castel San Pietro Romano,RM,58,Roma,12,Lazio,845
58026,Cave,RM,58,Roma,12,Lazio,10693
58027,Cerreto Laziale,RM,58,Roma,12,Lazio,1075
58028,Cervara di Roma,RM,58,Roma,12,Lazio,440
58029,Cerveteri,RM,58,Roma,12,Lazio,37244
58030,Ciciliano,RM,58,Roma,12,Lazio,1258
58031,Cineto Romano,RM,58,Roma,12,Lazio,575
58032,Civitavecchia,RM,58,Roma,12,Lazio,51690
58033,Civitella San Paolo,RM,58,Roma,12,Lazio,1968
58034,Colleferro,RM,58,Roma,12,Lazio,20924
58035,Colonna,RM,58,Roma,12,Lazio,4206
58036,Fiano Romano,RM,58,Roma,12,Lazio,15424
58037,Filacciano,RM,58,Roma,12,Lazio,424
58038,Formello,RM,58,Roma,12,Lazio,13048
58039,Frascati,RM,58,Roma,12,Lazio,22203
58040,Gallicano nel Lazio,RM,58,Roma,12,Lazio,6248
58041,Gavignano,RM,58,Roma,12,Lazio,1884
58042,Genazzano,RM,58,Roma,12,Lazio,5716
58043,Genzano di Roma,RM,58,Roma,12,Lazio,23123
58044,Gerano,RM,58,Roma,12,Lazio,1207
58045,Gorga,RM,58,Roma,12,Lazio,695
58046,Grottaferrata,RM,58,Roma,12,Lazio,20067
58047,Guidonia Montecelio,RM,58,Roma,12,Lazio,87039
58048,Jenne,RM,58,Roma,12,Lazio,341
58049,Labico,RM,58,Roma,12,Lazio,6371
58050,Lanuvio,RM,58,Roma,12,Lazio,13219
58051,Licenza,RM,58,Roma,12,Lazio,896
58052,Magliano Romano,RM,58,Roma,12,Lazio,1455
58053,Mandela,RM,58,Roma,12,Lazio,888
58054,Manziana,RM,58,Roma,12,Lazio,7695
58055,Marano Equo,RM,58,Roma,12,Lazio,772
58056,Marcellina,RM,58,Roma,12,Lazio,7014
58057,Marino,RM,58,Roma,12,Lazio,44744
58058,Mazzano Romano,RM,58,Roma,12,Lazio,2995
58059,Mentana,RM,58,Roma,12,Lazio,23309
58060,Monte Compatri,RM,58,Roma,12,Lazio,11802
58061,Monteflavio,RM,58,Roma,12,Lazio,1232
58062,Montelanico,RM,58,Roma,12,Lazio,2072
58063,Montelibretti,RM,58,Roma,12,Lazio,5171
58064,Monte Porzio Catone,RM,58,Roma,12,Lazio,8523
58065,Monterotondo,RM,58,Roma,12,Lazio,40898
58066,Montorio Romano,RM,58,Roma,12,Lazio,2005
58067,Moricone,RM,58,Roma,12,Lazio,2468
58068,Morlupo,RM,58,Roma,12,Lazio,8286
58069,Nazzano,RM,58,Roma,12,Lazio,1333
58070,Nemi,RM,58,Roma,12,Lazio,1862
58071,Nerola,RM,58,Roma,12,Lazio,1911
58072,Nettuno,RM,58,Roma,12,Lazio,47754
58073,Olevano Romano,RM,58,Roma,12,Lazio,6537
58074,Palestrina,RM,58,Roma,12,Lazio,21995
58075,Palombara Sabina,RM,58,Roma,12,Lazio,12688
58076,Percile,RM,58,Roma,12,Lazio,212
58077,Pisoniano,RM,58,Roma,12,Lazio,728
58078,Poli,RM,58,Roma,12,Lazio,2281
58079,Pomezia,RM,58,Roma,12,Lazio,61346
58080,Ponzano Romano,RM,58,Roma,12,Lazio,1119
58081,Riano,RM,58,Roma,12,Lazio,10393
58082,Rignano Flaminio,RM,58,Roma,12,Lazio,10099
58083,Riofreddo,RM,58,Roma,12,Lazio,732
58084,Rocca Canterano,RM,58,Roma,12,Lazio,182
58085,Rocca di Cave,RM,58,Roma,12,Lazio,354
58086,Rocca di Papa,RM,58,Roma,12,Lazio,16947
58087,Roccagiovine,RM,58,Roma,12,Lazio,255
58088,Rocca Priora,RM,58,Roma,12,Lazio,11861
58089,Rocca Santo Stefano,RM,58,Roma,12,Lazio,941
58090,Roiate,RM,58,Roma,12,Lazio,671
58091,Roma,RM,58,Roma,12,Lazio,2808293
58092,Roviano,RM,58,Roma,12,Lazio,1299
58093,Sacrofano,RM,58,Roma,12,Lazio,7401
58094,Sambuci,RM,58,Roma,12,Lazio,861
58095,San Gregorio da Sassola,RM,58,Roma,12,Lazio,1457
58096,San Polo dei Cavalieri,RM,58,Roma,12,Lazio,2788
58097,Santa Marinella,RM,58,Roma,12,Lazio,18174
58098,Sant'Angelo Romano,RM,58,Roma,12,Lazio,4818
58099,Sant'Oreste,RM,58,Roma,12,Lazio,3576
58100,San Vito Romano,RM,58,Roma,12,Lazio,3218
58101,Saracinesco,RM,58,Roma,12,Lazio,168
58102,Segni,RM,58,Roma,12,Lazio,9139
58103,Subiaco,RM,58,Roma,12,Lazio,8699
58104,Tivoli,RM,58,Roma,12,Lazio,54366
58105,Tolfa,RM,58,Roma,12,Lazio,4954
58106,Torrita Tiberina,RM,58,Roma,12,Lazio,1052
58107,Trevignano Romano,RM,58,Roma,12,Lazio,5641
58108,Vallepietra,RM,58,Roma,12,Lazio,256
58109,Vallinfreda,RM,58,Roma,12,Lazio,288
58110,Valmontone,RM,58,Roma,12,Lazio,15206
58111,Velletri,RM,58,Roma,12,Lazio,52937
58112,Vicovaro,RM,58,Roma,12,Lazio,3734
58113,Vivaro Romano,RM,58,Roma,12,Lazio,156
58114,Zagarolo,RM,58,Roma,12,Lazio,17912
58115,Lariano,RM,58,Roma,12,Lazio,13336
58116,Ladispoli,RM,58,Roma,12,Lazio,39584
58117,Ardea,RM,58,Roma,12,Lazio,48715
58118,Ciampino,RM,58,Roma,12,Lazio,38250
58119,San Cesareo,RM,58,Roma,12,Lazio,15746
58120,Fiumicino,RM,58,Roma,12,Lazio,76097
58122,Fonte Nuova,RM,58,Roma,12,Lazio,31441
59001,Aprilia,LT,59,Latina,12,Lazio,72859
59002,Bassiano,LT,59,Latina,12,Lazio,1459
59003,Campodimele,LT,59,Latina,12,Lazio,576
59004,Castelforte,LT,59,Latina,12,Lazio,4275
59005,Cisterna di Latina,LT,59,Latina,12,Lazio,35700
59006,Cori,LT,59,Latina,12,Lazio,10575
59007,Fondi,LT,59,Latina,12,Lazio,38840
59008,Formia,LT,59,Latina,12,Lazio,37549
59009,Gaeta,LT,59,Latina,12,Lazio,20071
59010,Itri,LT,59,Latina,12,Lazio,10388
59011,Latina,LT,59,Latina,12,Lazio,127037
59012,Lenola,LT,59,Latina,12,Lazio,4118
59013,Maenza,LT,59,Latina,12,Lazio,3028
59014,Minturno,LT,59,Latina,12,Lazio,19592
59015,Monte San Biagio,LT,59,Latina,12,Lazio,6238
59016,Norma,LT,59,Latina,12,Lazio,3797
59017,Pontinia,LT,59,Latina,12,Lazio,14763
59018,Ponza,LT,59,Latina,12,Lazio,3309
59019,Priverno,LT,59,Latina,12,Lazio,13839
59020,Prossedi,LT,59,Latina,12,Lazio,1187
59021,Roccagorga,LT,59,Latina,12,Lazio,4271
59022,Rocca Massima,LT,59,Latina,12,Lazio,1101
59023,Roccasecca dei Volsci,LT,59,Latina,12,Lazio,1111
59024,Sabaudia,LT,59,Latina,12,Lazio,19339
59025,San Felice Circeo,LT,59,Latina,12,Lazio,9606
59026,Santi Cosma e Damiano,LT,59,Latina,12,Lazio,6781
59027,Sermoneta,LT,59,Latina,12,Lazio,9969
59028,Sezze,LT,59,Latina,12,Lazio,23548
59029,Sonnino,LT,59,Latina,12,Lazio,7473
59030,Sperlonga,LT,59,Latina,12,Lazio,3199
59031,Spigno Saturnia,LT,59,Latina,12,Lazio,2891
59032,Terracina,LT,59,Latina,12,Lazio,43378
59033,Ventotene,LT,59,Latina,12,Lazio,725
60001,Acquafondata,FR,60,Frosinone,12,Lazio,264
60002,Acuto,FR,60,Frosinone,12,Lazio,1871
60003,Alatri,FR,60,Frosinone,12,Lazio,27651
60004,Alvito,FR,60,Frosinone,12,Lazio,2558
60005,Amaseno,FR,60,Frosinone,12,Lazio,4252
60006,Anagni,FR,60,Frosinone,12,Lazio,21071
60007,Aquino,FR,60,Frosinone,12,Lazio,5062
60008,Arce,FR,60,Frosinone,12,Lazio,5492
60009,Arnara,FR,60,Frosinone,12,Lazio,2254
60010,Arpino,FR,60,Frosinone,12,Lazio,6943
60011,Atina,FR,60,Frosinone,12,Lazio,4191
60012,Ausonia,FR,60,Frosinone,12,Lazio,2503
60013,Belmonte Castello,FR,60,Frosinone,12,Lazio,694
60014,Boville Ernica,FR,60,Frosinone,12,Lazio,8457
60015,Broccostella,FR,60,Frosinone,12,Lazio,2725
60016,Campoli Appennino,FR,60,Frosinone,12,Lazio,1649
60017,Casalattico,FR,60,Frosinone,12,Lazio,504
60018,Casalvieri,FR,60,Frosinone,12,Lazio,2523
60019,Cassino,FR,60,Frosinone,12,Lazio,36201
60020,Castelliri,FR,60,Frosinone,12,Lazio,3306
60021,Castelnuovo Parano,FR,60,Frosinone,12,Lazio,865
60022,Castrocielo,FR,60,Frosinone,12,Lazio,3874
60023,Castro dei Volsci,FR,60,Frosinone,12,Lazio,4606
60024,Ceccano,FR,60,Frosinone,12,Lazio,22494
60025,Ceprano,FR,60,Frosinone,12,Lazio,8453
60026,Cervaro,FR,60,Frosinone,12,Lazio,7897
60027,Colfelice,FR,60,Frosinone,12,Lazio,1830
60028,Collepardo,FR,60,Frosinone,12,Lazio,912
60029,Colle San Magno,FR,60,Frosinone,12,Lazio,656
60030,Coreno Ausonio,FR,60,Frosinone,12,Lazio,1568
60031,Esperia,FR,60,Frosinone,12,Lazio,3801
60032,Falvaterra,FR,60,Frosinone,12,Lazio,536
60033,Ferentino,FR,60,Frosinone,12,Lazio,20037
60034,Filettino,FR,60,Frosinone,12,Lazio,505
60035,Fiuggi,FR,60,Frosinone,12,Lazio,10342
60036,Fontana Liri,FR,60,Frosinone,12,Lazio,2793
60037,Fontechiari,FR,60,Frosinone,12,Lazio,1276
60038,Frosinone,FR,60,Frosinone,12,Lazio,44831
60039,Fumone,FR,60,Frosinone,12,Lazio,2043
